,y_original,RegMult,KNN_temperatura,KNN_vacuo,KNN,ElasticNet
7212,0.1664779161947907,0.23476989026087375,0.24821630804077072,0.223187995469989,0.1655061443476331,0.23901294861537536
9722,0.27661381653454153,0.30467711612043324,0.2996319365798417,0.3058607021517556,0.27661381653454153,0.3151592310874388
1269,0.7579275198188,0.7039119289135046,0.8060588901472261,0.6803510758776901,0.8203134080176331,0.6781827114722444
6213,0.12160249150622882,0.06817192854377291,0.03969068516421272,0.1551245753114383,0.10841090426635921,0.0941033737010939
4089,0.6841732729331822,0.6218537747158913,0.570866364665912,0.7383635334088339,0.6841732729331822,0.6108280150185222
143,0.5399207248018119,0.5844267242105575,0.5216591166477924,0.5491506228765572,0.5332170192774679,0.5783574160417265
3764,0.5277463193657983,0.4931404841970415,0.40702151755379407,0.46843148357870934,0.5277463193657983,0.5000715061037218
9346,0.3178086070215178,0.3054375447020334,0.25872027180067947,0.35721970554926424,0.3178086070215178,0.32352015608132134
6354,0.3094563986409975,0.3747423528573717,0.450523782559457,0.30716308040770135,0.2700696755098362,0.3624871009689272
5127,0.6024915062287661,0.5501701904733278,0.5313915628539074,0.6056058890147229,0.6024915062287661,0.5487767189532984
2950,0.21375990939977374,0.2354966322636214,0.24334654586636506,0.06959229898074745,0.21375990939977374,0.24195732303970952
238,0.9177519818799551,0.8055052652193473,0.8778312570781432,0.9398074745186868,0.9177519818799551,0.7731311081373138
3278,0.2747734994337483,0.3017617139016018,0.2727916194790492,0.2926104190260478,0.2747734994337483,0.3048016191824233
8523,0.06073046432616103,0.040846656784507634,0.15327718006795044,0.15569082672706697,0.08835327959075075,0.06961837967613604
10270,0.8263023782559458,0.7734787042408665,0.7946630804077013,0.7967157417893546,0.8263023782559458,0.7473350362688449
166,0.5039637599094,0.7301719107913913,0.7624009060022653,0.6789920724801816,0.7240418872955581,0.7068229885730107
4076,0.1834654586636466,0.27796261111775517,0.3048697621744056,0.1630237825594568,0.1834654586636466,0.28320625279958644
10227,0.7018686296715746,0.6095765342702693,0.6237259343148365,0.6151472253680638,0.6067418383198493,0.5965335129663496
6309,0.21574178935447375,0.21380642626565127,0.22868063420158577,0.1073612684031712,0.21574178935447375,0.22346302965606057
715,0.41930917327293393,0.41889519703688405,0.32701019252548225,0.43227633069082694,0.43095452273268897,0.4246648024504611
9541,0.0407701019252551,0.16830306047076699,0.2796149490373729,0.07301812004530035,0.1276230257852786,0.1857398462101093
9946,0.49320498301245763,0.4948024335694299,0.43168176670441716,0.46067383918459814,0.49320498301245763,0.5019108088243842
3574,0.5176953567383924,0.5102769744867485,0.5258706115515293,0.5911381653454137,0.5176953567383924,0.49795476714766185
959,0.7610419026047568,0.6769568884531363,0.7845413363533416,0.7323612684031715,0.6628605108925113,0.6601131828187491
2068,0.5263306908267271,0.5758242704083366,0.6035107587768971,0.5367214043035112,0.5264561776400783,0.5652170190119645
6063,0.34144960362400933,0.38753482262323224,0.3842369762174407,0.30537938844847135,0.34144960362400933,0.37430956399900905
4385,0.9000566251415627,0.7647812853333218,0.8611622310305782,0.9631370328425823,0.9000566251415627,0.736876706679299
984,0.5594563986409966,0.7070141637748583,0.7845413363533416,0.5496885617214046,0.5828975313601262,0.6848064226612283
9306,0.23584371460928644,0.33358986020908477,0.28247451868629697,0.3332955832389583,0.27377369306969507,0.34847780546247675
3044,0.34541336353340846,0.4434112270405859,0.379765949414874,0.2723103057757646,0.34541336353340846,0.44531302981259036
6060,0.2873725934314839,0.08985765639856527,0.17964326160815425,0.1217440543601361,0.2873725934314839,0.10891650201178127
6959,0.19309173272933222,0.15677609740583084,0.10716308040770084,0.26121177802944545,0.15408354353720247,0.18816778834590298
7374,0.2794450736126848,0.26152375490014035,0.3048697621744056,0.30716308040770135,0.2794450736126848,0.264339793205731
2006,0.21800679501698728,0.1431838896742911,0.2213099282748209,0.21248584371460932,0.21800679501698728,0.16351444028060413
6405,0.2379671574178941,0.28115023221454316,0.2488391845979617,0.24513023782559476,0.2379671574178941,0.29319553794185005
2306,0.7073895809739525,0.6329685713557318,0.6105039637599099,0.617157417893545,0.684308638107288,0.6190231913114078
4031,0.39849943374858476,0.4419723221266728,0.36317950169875424,0.3147225368063424,0.39849943374858476,0.4458400205816313
10624,0.580124575311439,0.6007889145660905,0.5873725934314843,0.6212344280860703,0.580124575311439,0.5912814769896877
308,0.30067950169875424,0.21482759220175085,0.26297659494148756,0.3533691959229902,0.23017426819520106,0.22340965410508118
6112,0.5815402038505102,0.5643532492301574,0.5275339750849379,0.735447338618347,0.5815402038505102,0.5593359947659133
1956,0.8015288788221975,0.7854250227716711,0.8015288788221975,0.8054077010192529,0.8015288788221975,0.7596840329908896
10934,0.2533975084937712,0.3420448410053721,0.24513023782559493,0.2504530011325031,0.28652321630804156,0.35872596951077385
2971,0.7521234428086077,0.7290336249470818,0.719351642129106,0.65673839184598,0.7521234428086077,0.7010917610379367
4624,0.08479614949037373,0.03290633297743423,0.07559456398641047,0.07222536806342035,0.0794480127052402,0.05921205440633592
5221,0.2824178935447339,0.4272655998417645,0.3705053793884485,0.3135900339750851,0.3372463926841166,0.43917266958342804
6248,0.7011608154020381,0.7131372033267938,0.7011608154020381,0.6391562853907139,0.7011608154020381,0.6895872202206339
1092,0.2068233295583246,0.1768007846372811,0.17024348810872034,0.15956964892412256,0.1225464004066304,0.18657470349621497
11461,0.3251698754246881,0.2979995378641801,0.2907417893544739,0.322395243488109,0.2869715216156698,0.3083805125087896
11275,0.6660532276330695,0.6084696959332229,0.677519818799547,0.6000000000000003,0.5665584650781497,0.594378253464343
9750,0.09258210645526699,0.08111692178976923,0.23272933182332967,0.18281426953567426,0.09823592319437785,0.11018535698501453
5741,0.1895526613816534,0.22262635197362993,0.29261041902604834,0.2561155152887885,0.16633199431510096,0.2288202169649084
5652,0.2875141562853907,0.3222352009475975,0.39651755379388476,0.2945639864099661,0.3132919989239218,0.32966001352569807
10625,0.44606455266138223,0.5884939472082509,0.5438844847112123,0.531993204983013,0.5475417945447021,0.5832975632230379
1212,0.7147508493771237,0.6632539416101316,0.7311155152887887,0.787117780294451,0.7147508493771237,0.6474500119159642
10804,0.7948754246885619,0.7995904048687924,0.9922140430351076,0.867355605889015,0.8611556043366994,0.7654578033501962
11208,0.18742921857304662,0.2267337428519395,0.21874292185730493,0.10804077010192543,0.18742921857304662,0.23475950748667307
5005,0.4879671574178932,0.5170132055273534,0.5197338618346548,0.5819365798414499,0.4827213905193058,0.5181434115580223
7244,0.47607587768969406,0.4879194875144095,0.41591166477916186,0.564439411098528,0.4689589774229694,0.4975513022093399
4167,0.17398074745186953,0.19903480580763017,0.10000000000000017,0.3380237825594564,0.16347940588631435,0.21774231489377893
2395,0.14920724801812035,0.18339326282361207,0.1630804077010195,0.1063137032842583,0.14382316849935814,0.18883090922129053
1893,0.6998867497168746,0.6662839887525813,0.6209796149490376,0.7094847112117781,0.6998867497168746,0.6518124895320151
8048,0.8112967157417899,0.7247989629596483,0.760249150622877,0.6699603624009061,0.8112967157417899,0.6977293866242024
8100,0.16265571913929833,0.16433975886475313,0.20574745186862967,0.16265571913929833,0.16265571913929833,0.18547996173450454
809,0.7559456398641,0.7055291820095899,0.6947432993582489,0.6962910532276332,0.7702180873196992,0.6864377995183238
9920,0.48046432616081614,0.5564325549888689,0.48913505096262777,0.4570215175537943,0.48046432616081614,0.5567126963861961
1551,0.2524065685164212,0.29719107952514834,0.2524065685164212,0.2350509626274068,0.2524065685164212,0.2981264521661873
8781,0.5569082672706678,0.6157335465665692,0.6007219705549267,0.4521517553793884,0.5569082672706678,0.6055739221950096
2553,0.1453850509626271,0.22058373393591835,0.2755379388448477,0.17233861834654593,0.1453850509626271,0.2300839069671612
2336,0.2773216308040771,0.3768866029626645,0.3054926387315966,0.30291619479048715,0.37463221945346326,0.37515918487473177
8895,0.3599943374858441,0.3968631599316641,0.43403171007927543,0.3207531143827863,0.3518684565795144,0.39386515215398665
10867,0.05025481313703306,0.41508451941602476,0.34207248018120034,0.38142695356738443,0.05025481313703306,0.4064722507510323
2676,0.7491506228765576,0.7032562299676116,0.7236409966024919,0.787117780294451,0.7491506228765576,0.6821273262220185
8679,0.6806342015855043,0.712177837995681,0.6810117025292565,0.7811438278595698,0.6806342015855043,0.6903241937000925
7584,0.0879105322763305,0.17296275098180522,0.1708663646659117,0.059909399773499496,0.0879105322763305,0.19183647521463676
3346,0.4672989807474517,0.4009030771472503,0.37160249150622926,0.35104756511891305,0.3392553085431101,0.4111635290143173
9830,0.033691959229898316,0.18053622722362003,0.13363533408833544,0.07398074745186882,0.033691959229898316,0.19304016204828
9859,0.8983578708946771,0.8673997436399267,0.8983578708946771,0.8142695356738393,0.8983578708946771,0.8266706769281066
6680,0.6688844847112119,0.6350608858914395,0.6148428652321631,0.6201585503963762,0.6688844847112119,0.6238070969949434
2140,0.4144960362400907,0.3327791627984641,0.348584371460929,0.35577576443941156,0.4144960362400907,0.33638316258339374
419,0.6923839184597957,0.7057738591924363,0.7233861834654594,0.6735560588901478,0.6850304699247338,0.6884885475960534
10348,0.3398924122310305,0.32913920739596414,0.2436296715741797,0.3820498301245756,0.36396841285084813,0.3360178525293561
8954,0.3663646659116653,0.3759027432520579,0.19762174405436053,0.4304643261608156,0.3579012351625593,0.38778109276910255
6649,0.5954133635334093,0.5778387744199135,0.6268757078142704,0.5940543601359007,0.5954133635334093,0.568686281650781
2054,0.5471404303510763,0.605396955673056,0.7079558323895814,0.39453567383918475,0.5746697999768694,0.5883329888716522
9558,0.21871460928652375,0.15976235702102373,0.10599518686296783,0.2377406568516424,0.2029163434835784,0.18437914084765794
6976,0.2533975084937712,0.3420448410053721,0.24513023782559493,0.2504530011325031,0.28652321630804156,0.35872596951077385
1923,0.06327859569648897,0.14752533470852694,0.1434031710079271,0.05917327293318255,0.06327859569648897,0.15998768839710675
5395,0.2727916194790492,0.30490526130562057,0.2727916194790492,0.22992638731596884,0.2727916194790492,0.30779671811068476
10690,0.14651755379388476,0.24594901274280206,0.2168742921857305,0.10738958097395238,0.17053930565861006,0.24857536647292688
6650,0.17015855039637628,0.09729175742426521,0.27859569648924154,0.1609286523216312,0.144736527643894,0.11806110271076387
10154,0.16860135900339746,0.24311246520513177,0.22868063420158577,0.24360135900339747,0.16860135900339746,0.25709682948911783
10273,0.28425821064552625,0.40004372739566374,0.2196701585503964,0.21441109852774645,0.32857184660213434,0.4105857223259334
3849,0.26826160815402034,0.2719929535424923,0.207559456398641,0.23632502831257102,0.2737839595410817,0.27921415879313827
10641,0.5454416761041898,0.4762974239361654,0.5723858059645153,0.5229331823329563,0.5454416761041898,0.4705299694691494
4198,0.2681200453001136,0.17262029729102146,0.23018120045300128,0.3217369762174409,0.2681200453001136,0.19294108984123037
59,0.29430917327293393,0.3155017813096061,0.3636749716874297,0.223187995469989,0.28361895060241826,0.30899807385123057
5503,0.24546998867497205,0.2712948476443945,0.26698754246885625,0.23128539071347715,0.24546998867497205,0.2803190476659787
9981,0.19040203850509663,0.19662557611766263,0.17890005662514175,0.2548131370328429,0.19040203850509663,0.2197425212984121
9994,0.1871460928652322,0.23926919541496014,0.1871460928652322,0.10724801812004578,0.1871460928652322,0.239956065357797
5699,0.25495469988675,0.12757379419753634,0.15024537561343929,0.13148357870894695,0.25495469988675,0.13817900264118355
7641,0.12910532276330766,0.2272517835747914,0.22180067950169935,0.16687429218573085,0.12910532276330766,0.23181417320047526
3872,0.3710362400906,0.4049122196916165,0.44698471121177796,0.3112400906002268,0.36755127810927446,0.40037987256332985
6380,0.33904303510758815,0.3969333444919821,0.3248867497168746,0.3078992072480181,0.41559276121879435,0.4042249580289765
2716,0.6015005662514161,0.6104330223667328,0.5548320120800309,0.6236409966024917,0.6216793003106991,0.6086807086576717
7179,0.47876557191392966,0.48756440763812003,0.44698471121177796,0.46843148357870934,0.47876557191392966,0.49523769865499906
10103,0.12584937712344324,0.09973915183626256,0.1397225368063424,0.1781426953567385,0.1200810417060011,0.1251586119486402
3769,0.5770101925254814,0.5840963746267644,0.5941676104190261,0.5486693091732734,0.5770101925254814,0.574098032911011
3944,0.8673556058890153,0.8576766304005949,0.8478199320498305,0.8770668176670446,0.8839609335074423,0.8236806515554101
10488,0.001274065685164416,0.0739114880277717,0.0701797848244623,0.13737259343148356,0.07678469327090752,0.10246045924752156
4778,0.09003397508493816,-0.024908582425458153,0.09003397508493816,0.10920158550396408,0.09003397508493816,0.015187789878082891
9220,0.5958380520951305,0.623418519911367,0.6417987919969802,0.6545866364665912,0.5958380520951305,0.6135088026429203
929,0.15614382785956948,0.12697593979196756,0.20419026047565136,0.2099943374858441,0.15614382785956948,0.14790826618471886
4472,0.1387315968289924,0.19053913505221173,0.13813703284258202,0.10724801812004578,0.13700512309903332,0.19771279156678534
1260,0.7441959229898076,0.6785303540219647,0.7441959229898076,0.7795866364665913,0.7441959229898076,0.6602171457505326
3746,0.8546149490373729,0.7809243370425327,0.8404586636466597,0.7891562853907137,0.8546149490373729,0.7534295170111058
7433,0.7751981879954704,0.8181744199407464,0.8229453162918645,0.774093997734995,0.8093214961494832,0.7824294364101435
4977,0.3362117780294458,0.2569028014421568,0.264071347678366,0.34855605889014746,0.29722560920377156,0.2650270020431258
5857,0.25721970554926443,0.23379789874425502,0.29725368063420204,0.14603624009060034,0.25721970554926443,0.23633170391389946
10601,0.3275764439411102,0.2013614104122673,0.1750000000000005,0.30291619479048715,0.3006585646432643,0.22299933301059016
10650,0.5857870894677237,0.6329385044235204,0.5857870894677237,0.6347678369195926,0.5857870894677237,0.6207586225157025
11404,0.6564269535673848,0.6594257729900576,0.6564269535673848,0.6835220838052096,0.6564269535673848,0.6455072033405961
8319,0.7667044167610415,0.7201434644262756,0.7285178369195928,0.6427802944507363,0.7174405436013593,0.6964708615929304
7387,0.16067383918459832,0.2090877465522397,0.16330690826727104,0.1862967157417895,0.14366774423125622,0.21620950745894718
11396,0.5182616081540212,0.5621025022435744,0.5338689127972824,0.5182616081540212,0.5182616081540212,0.5523960982570465
9764,0.26245753114382886,0.22754587109012156,0.28723103057757715,0.270611551528879,0.26245753114382886,0.24106945586428685
1425,0.2539637599094,0.2805602899382997,0.24259154397886018,0.2701868629671578,0.2539637599094,0.2927226997548211
7169,0.3288505096262746,0.34134644894176175,0.25396375990939957,0.4015005662514161,0.3295740798239632,0.36098779728390795
6537,0.35971121177802967,0.2634123181251358,0.16024915062287715,0.37296149490373776,0.2759569678953691,0.2867934649287712
2803,0.6739807474518695,0.6225080428342229,0.6305209513023784,0.7174971687429222,0.6658660219616725,0.6126680947702172
4627,0.6844563986409975,0.7337357224103247,0.8342298980747458,0.7552095130237827,0.7343368535112603,0.7100281159193977
1164,0.654869762174406,0.7098790109991568,0.7204699886749723,0.6770668176670445,0.654869762174406,0.692587255581337
733,0.34343148357870934,0.34618797187362904,0.24504530011325087,0.2883352208380524,0.36640710989084835,0.3508871445611983
7988,0.28652321630804156,0.3243146031322872,0.30237825594564,0.3058607021517556,0.3677921116340182,0.33218263992859287
2825,0.7018686296715746,0.6095765342702693,0.6237259343148365,0.6151472253680638,0.6067418383198493,0.5965335129663496
4932,0.09527180067950258,0.175640815816091,0.1434031710079271,0.1306058890147229,0.1610499103513703,0.19225511511194604
7454,0.8352208380520958,0.7750746610306027,0.8624292185730469,0.7383635334088339,0.8840669002462728,0.743652637087773
714,0.7079558323895814,0.6523442266035462,0.6784399773499437,0.787117780294451,0.6801255289121861,0.6379925625597676
3165,0.2667044167610415,0.2412426227968748,0.2547281993204983,0.28187995469988714,0.2667044167610415,0.2569930950958732
1137,0.6408550396375992,0.6304916320900381,0.5911947904869767,0.6408550396375992,0.6408550396375992,0.6224433292160696
3333,0.28156851642129155,0.2973261622585788,0.2168742921857305,0.2717440543601361,0.2744536369157637,0.3075396218052554
1765,0.7022933182332958,0.6496288052912577,0.7402321630804085,0.7811438278595698,0.7206818635960512,0.6361014840578983
10683,0.3469705549263873,0.42632987039360853,0.32962910532276357,0.4304643261608156,0.4479063657369755,0.43149552534885594
729,0.33338052095130255,0.32005659142740905,0.2848244620611555,0.3460928652321634,0.3782559456398644,0.33607744432859543
2004,0.36579841449603645,0.31642483431974666,0.2733295583238961,0.322395243488109,0.36579841449603645,0.3243530936436996
2973,0.19394110985277457,0.1912824090526185,0.2002548131370327,0.23530577576443967,0.2571475508716848,0.21007042704560297
8937,0.178793884484711,0.2228963317799976,0.16619479048697672,0.121998867497169,0.16370220253912152,0.22661130766567583
1470,0.10107587768969406,0.08688855136456544,0.15988108720271813,0.121998867497169,0.11508285187788755,0.10870843902509097
10619,0.3288505096262746,0.44408036041601234,0.3993488108720271,0.47471687429218556,0.4438534196652037,0.4524119102817007
9522,0.7151755379388449,0.7351282643073703,0.7050302000755003,0.7712627406568521,0.7044167610419025,0.7117624501387053
9030,0.7456115515288797,0.6819242014140567,0.6858720271800678,0.774093997734995,0.712830395857989,0.6643164022283098
3910,0.7657134767836924,0.6899221338484516,0.7671007927519824,0.787117780294451,0.7657134767836924,0.6705682214533337
9751,0.625,0.493577902993149,0.49745186862967206,0.6460645526613822,0.5304754944730112,0.49628482403691176
3765,0.7265005662514161,0.6529473673963202,0.6555492638731646,0.6986693091732734,0.649807632960978,0.6395697411271434
6366,0.23414496036240173,0.03179749148180175,0.23414496036240173,0.2362967157417895,0.23414496036240173,0.06515536720638615
11360,0.1988958097395246,0.11083174342070748,0.1574178935447339,0.16140996602491525,0.1988958097395246,0.13598321145408732
2812,0.15628539071347713,0.21537140737412988,0.14519630049075172,0.2214609286523217,0.15628539071347713,0.23608297211899631
2367,0.5304360135900339,0.6177508619807597,0.6204699886749723,0.5057191392978485,0.5586301448522428,0.6085698895697192
8046,0.20073612684031783,0.2149548633108749,0.21666194790487014,0.24416761041902646,0.20073612684031783,0.22083273799705094
2926,0.1082955832389576,0.1833064457606163,0.2124009060022649,0.1053793884484712,0.1082955832389576,0.1912500297694799
7427,0.6954983012457534,0.7722755202234443,0.8969422423556068,0.6545866364665912,0.8383493038895322,0.7425504449696924
6055,0.14920724801812035,0.06999850550328801,0.14085503963759946,0.16449603624009085,0.14920724801812035,0.09483819891828604
3204,0.06271234428086103,0.04613984118604342,0.07559456398641047,0.09546998867497188,0.06271234428086103,0.07439981714345079
10303,0.604048697621745,0.717277472539928,0.7205549263873161,0.7046998867497173,0.7070000642609053,0.6933177842739968
5438,0.27788788221970595,0.3199159361412611,0.3994903737259339,0.2078425821064558,0.29980336441974337,0.31651477147890994
1536,0.4127972819932051,0.47473767896238256,0.3884130804077013,0.46744054360135934,0.4852961443308177,0.48031256285595647
1673,0.06073046432616103,0.040846656784507634,0.15327718006795044,0.15569082672706697,0.08835327959075075,0.06961837967613604
824,0.35787089467723643,0.36901760837795816,0.3800018875047189,0.37335787089467765,0.34232278455578397,0.37048490987874616
361,0.8932616081540212,0.7818202350280943,0.9869762174405432,0.735447338618347,0.8316858897394639,0.7478544852660998
4188,0.15147225368063388,0.2854340686214576,0.20215175537938856,0.22146092865232206,0.15147225368063388,0.29382329210312896
1449,0.6694507361268407,0.6884543066643763,0.7622215930539834,0.6829558323895814,0.752329588759944,0.668202887825494
9910,0.8195073612684034,0.7977905111078505,0.8626840317100797,0.6430351075877695,0.8486761684837063,0.7657747199934039
2344,0.634484711211778,0.6289990746134663,0.5877406568516423,0.6213759909399776,0.634484711211778,0.6220237751646045
3719,0.5795583238958102,0.5486017753787018,0.449178935447339,0.5827576443941112,0.570865612471869,0.5500400432938888
7590,0.25014156285390765,0.31947289453992644,0.3711070215175538,0.3516138165345417,0.2642349497006221,0.3212480440739336
10942,0.11211778029445085,0.1797681726782071,0.19043742921857354,0.1712627406568517,0.11211778029445085,0.19372439988466839
1055,0.5628539071347678,0.5790509649762008,0.5518827859569657,0.5940543601359007,0.5696489241223103,0.569737109357025
6674,0.5444507361268407,0.5439797777636879,0.5745328425821068,0.2617969044922613,0.3193960719534523,0.5331628202547961
10849,0.4314835787089475,0.4404721889387976,0.44630049075122774,0.43227633069082694,0.4314835787089475,0.4433695356216055
10894,0.22182899207248052,0.06535539724241832,0.08493771234428138,0.12919969799924522,0.10966873235084997,0.08705873722941093
6894,0.7048414496036246,0.658588055962842,0.6701585503963765,0.7342582106455271,0.7049830124575314,0.6446138512402384
542,0.8384767836919602,0.7452120802282186,0.7671291053227639,0.735447338618347,0.8235699396140496,0.7161194885375288
3148,0.1741223103057763,0.06279335790680268,0.18926953567383986,0.17873725934314866,0.07465409548695426,0.0859563622804993
4463,0.45130237825594577,0.46859729916876053,0.4925679501698754,0.3473386183465463,0.45130237825594577,0.45849322720411734
4618,0.6361834654586636,0.6642262192922626,0.6361834654586636,0.774093997734995,0.6361834654586636,0.6489743177171463
11059,0.6176387315968297,0.6143120321468521,0.5646092865232166,0.6236409966024917,0.626477710713265,0.6120433573176527
2905,0.1407134767836924,0.1475916134566916,0.1407134767836924,0.15481313703284272,0.1407134767836924,0.16435245139854748
10440,0.19365798414496105,0.14433737719371728,0.19422423556058943,0.19549830124575357,0.19365798414496105,0.1622514358939684
7442,0.8786806342015856,0.8775821443127397,0.9189257738769349,0.8142695356738393,0.8968187036800747,0.8354976296605569
8818,0.6071630804077008,0.642367530147522,0.7899207248018127,0.5229331823329563,0.6479027212893321,0.6144933652245872
4013,0.1878539071347678,0.2026865288990991,0.16980464326160805,0.2548131370328429,0.20773991112522647,0.22499665982963257
606,0.7330124575311441,0.7247497885401673,0.7330124575311441,0.6427802944507363,0.7330124575311441,0.7004640068766579
1019,0.266421291053228,0.22641315779852936,0.21200453001132544,0.24881087202718,0.266421291053228,0.24548773153983017
3935,0.17964326160815425,0.14404076444128583,0.19229898074745205,0.14379954699886782,0.17964326160815425,0.1523125095939697
8662,0.8248867497168746,0.718898681700676,0.7639675349188376,0.7323612684031715,0.7046675623449997,0.696471821454794
5929,0.3519252548131373,0.45472777183255264,0.46055115137787855,0.33782559456398664,0.3519252548131373,0.4439370123680281
724,0.09442242355605934,0.15263087822351318,0.21896234428086103,0.11800679501698781,0.17624357758789735,0.16087774954250345
2311,0.828142695356739,0.7324465798264435,0.781851642129106,0.6692242355605893,0.8122206799615265,0.704191828467553
386,0.2242355605889017,0.22438407469537,0.22868063420158577,0.2896659116647792,0.25517381694875396,0.23560272928330472
8481,0.5041053227633077,0.4983975070351332,0.5519535673839189,0.5911381653454137,0.5041053227633077,0.48765665562646987
1368,0.6618063420158551,0.6541834297485671,0.6408078520196305,0.6434597961494906,0.6551768639044154,0.6421456059578943
9452,0.017412231030577985,0.08860667853671395,0.09548414496036273,0.10738958097395238,0.017412231030577985,0.11217793020244637
8013,0.26047565118912797,0.2610014719471135,0.2453284258210645,0.26455266138165373,0.24769689452203356,0.2735431172575048
9202,0.30804077010192543,0.2940941310509999,0.2601642129105324,0.28187995469988714,0.22614564783595884,0.3028091830881148
9503,0.697197055492639,0.7197703714722561,0.7625283125707814,0.7011608154020388,0.6957083250456625,0.7016247852244063
10003,0.7451868629671576,0.7116679453151572,0.749716874292186,0.7579558323895815,0.7181752403175177,0.6930065810942633
6368,0.16690260475651275,0.13359090919920646,0.07502831257078224,0.0804077010192529,0.10927378799918673,0.14637810979693922
3880,0.5780011325028314,0.5961061605031202,0.6264156285390721,0.6661381653454137,0.6129834399846528,0.5912850878986033
9613,0.5223669309173271,0.5443578709394006,0.586636466591167,0.5425821064552665,0.5095469579402154,0.5404722776345254
11202,0.6809173272933187,0.712433474623469,0.7385617214043038,0.6806908267270673,0.6809173272933187,0.6916386996216881
4930,0.143403171007928,0.15014326567839031,0.22848244620611582,0.1609286523216312,0.09860703844661825,0.16387719070300544
510,0.45639864099660254,0.5548745772606691,0.5275339750849379,0.47471687429218556,0.45639864099660254,0.5484575626324089
2224,0.7122027180067958,0.7447850485460279,0.8057757644394113,0.8069932049830127,0.7122027180067958,0.7214838062487925
4889,0.7003114382785958,0.6262117517477862,0.6417987919969802,0.6835220838052096,0.6647791619479051,0.6167145241895086
2784,0.7005945639864102,0.7192526671674258,0.7572904869762178,0.6182899207248023,0.7005945639864102,0.6923170868714787
3151,0.745469988674972,0.725008522736081,0.7050302000755003,0.76050396375991,0.7613167153519256,0.7001482786338528
5064,0.2599093997735,0.24539723518858844,0.20317808607021548,0.4010475651189129,0.2599093997735,0.2572002439284077
11320,0.07007361268403223,0.08424531777118091,0.12566062665156666,0.11661947904869799,0.11194709046835669,0.10907859409615472
7098,0.6977633069082678,0.7061666319647502,0.6513306908267271,0.6231596828992076,0.7140238931591223,0.680021557115829
3983,0.6929501698754246,0.6612090845008309,0.7159541336353341,0.6482729331823333,0.6929501698754246,0.6468731193817361
10839,0.5247734994337492,0.5365534883622943,0.4538505096262739,0.6161098527746318,0.5687949269136612,0.5360083053029119
1265,0.18219139297848308,0.11280779654474227,0.14453567383918506,0.1609286523216312,0.18219139297848308,0.13151169735068802
765,0.5043884484711212,0.5474542470825243,0.574178935447339,0.39453567383918475,0.5000047701474362,0.5381034245131855
10975,0.11452434881087203,0.09378107628947532,0.1271942242355606,0.1496885617214044,0.1231106971253795,0.10702030424663911
2250,0.18233295583238984,0.2606975696488908,0.2733295583238961,0.09546998867497188,0.18233295583238984,0.26039632114865163
13,0.25891845979615,0.38006073937740975,0.32250849377123475,0.2561155152887887,0.25891845979615,0.38520106853694236
1652,0.7460362400906009,0.7020308408947938,0.7265005662514161,0.6829558323895814,0.6758838092548087,0.6799721581354276
10657,0.4116647791619483,0.2745341181452552,0.18038646659116675,0.38253114382785985,0.37192218786703424,0.29935344993080515
1913,0.5001415628539077,0.5730582438490058,0.632266893167234,0.6692242355605892,0.5607198838642683,0.5718452552640199
10810,0.19677236693091693,0.23306553393628013,0.1840317100792749,0.14487542468856204,0.19677236693091693,0.23433392001777897
2882,0.1466591166477924,0.23916603201479858,0.14866930917327342,0.1790298225745568,0.1466591166477924,0.2539971734288715
10264,0.2332955832389585,0.23885169235014952,0.16330690826727104,0.28476783691959257,0.2332955832389585,0.2503688354143959
1935,0.6043318233295585,0.5712325253860274,0.39828708946772373,0.6525481313703286,0.5367688599900501,0.567639613345946
4663,0.5491223103057763,0.4809062230346488,0.3941109852774634,0.6699603624009061,0.5491223103057763,0.48630285212789504
4677,0.13193657984145002,0.19457152680900375,0.2561579841449606,0.1106738391845985,0.1306847049178572,0.20186414377972373
1516,0.42992638731596866,0.38823707024648635,0.4513495658739153,0.4415628539071353,0.4212119928624411,0.38913887283825543
1083,0.38788221970554915,0.42202278477426836,0.4166666666666667,0.4054077010192527,0.38788221970554915,0.4159327625236512
4146,0.6431200453001136,0.6814603855848882,0.7116010758776901,0.5734003397508496,0.6431200453001136,0.665894403534426
4158,0.10107587768969406,0.08688855136456544,0.15988108720271813,0.121998867497169,0.11508285187788755,0.10870843902509097
9706,0.6763873159682898,0.7093941347766419,0.7034730086825217,0.6770668176670445,0.6763873159682898,0.6921669244988395
5707,0.273357870894678,0.31045884664363416,0.3165062287655724,0.26455266138165373,0.273357870894678,0.31641688767226284
9263,0.19932049830124576,0.25664711456185946,0.19040203850509632,0.22480181200453,0.19932049830124576,0.2748085898603614
7072,0.05789920724801778,0.13189412858591656,0.16980464326160805,0.08270101925254832,0.05789920724801778,0.14375001210790372
2912,0.2770385050962627,0.3542069144488609,0.2212627406568517,0.21517553793884492,0.25999646069813204,0.3702333899136675
6021,0.8473952434881094,0.7880337112896665,0.8897697244243113,0.8335787089467728,0.8292685734824653,0.757368144051159
1060,0.5021234428086068,0.458601916798963,0.4002689694224242,0.6699603624009061,0.4972702157155277,0.46696762233300426
1778,0.339609286523217,0.3171166948290838,0.15240656851642154,0.3147225368063424,0.339609286523217,0.33760476683849194
6738,0.21007927519818814,0.16848317589852252,0.24014722536806357,0.1639014722536812,0.13225310106864194,0.17648419788463554
